LANG_ID,CLASS_ID,CLIENT_ID,MATTER_NO,CASEINFO_NO,TK_CODE,DEF_RATE,ASSIGNED_RATE,RATE_UNIT,STATUS_ID,Isdeleted,CTD_BY,CTD_ON,UTD_BY,UTD_ON
EN,1,50263,50263-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50317,50317-02,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50328,50328-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50363,50363-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50363,50363-04,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50384,50384-01,888888,DNR,450,475,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50452,50452-02,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50452,50452-03,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50505,50505-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50555,50555-06,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50583,50583-01,888888,DNR,450,625,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50610,50610-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50636,50636-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50649,50649-01,888888,DNR,450,575,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50657,50657-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50680,50680-01,888888,DNR,450,525,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50683,50683-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50699,50699-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50712,50712-03,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50712,50712-04,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50712,50712-05,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50723,50723-01,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50723,50723-02,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50786,50786-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50798,50798-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50798,50798-02,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50799,50799-02,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50807,50807-02,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50807,50807-04,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50807,50807-05,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-02,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-03,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-10,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-11,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-12,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-13,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-14,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-15,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-16,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-17,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-18,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-19,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-20,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-21,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-22,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-23,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-24,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-26,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-27,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-28,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-29,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-30,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-31,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-32,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-33,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-34,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-35,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-36,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50822,50822-37,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50856,50856-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50866,50866-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50866,50866-03,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50866,50866-04,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50913,50913-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50913,50913-02,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50916,50916-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50918,50918-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50933,50933-02,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50933,50933-04,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50933,50933-05,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50933,50933-13,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50933,50933-14,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50933,50933-15,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50933,50933-16,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50933,50933-17,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50948,50948-02,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50952,50952-139,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50952,50952-17,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50952,50952-27,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50961,50961-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-03,888888,DNR,450,260,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-05,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-13,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-28,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-54,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-56,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-57,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-58,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50963,50963-61,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50991,50991-01,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50996,50996-03,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50996,50996-08,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,50996,50996-09,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51020,51020-01,888888,DNR,450,315,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51020,51020-02,888888,DNR,450,315,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51020,51020-03,888888,DNR,450,315,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51020,51020-05,888888,DNR,450,315,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51020,51020-17,888888,DNR,450,315,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51020,51020-18,888888,DNR,450,315,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51026,51026-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51026,51026-02,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51042,51042-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51043,51043-02,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51043,51043-03,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-02,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-03,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-05,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-06,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-07,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-10,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-20,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-21,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-22,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-23,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-24,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-25,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-26,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-27,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-28,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-29,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-30,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51054,51054-31,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51065,51065-01,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51067,51067-02,888888,DNR,450,475,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51067,51067-04,888888,DNR,450,475,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51076,51076-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51087,51087-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51089,51089-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51097,51097-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51098,51098-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51098,51098-02,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51098,51098-03,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51098,51098-04,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51098,51098-2,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51098,51098-3,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51129,51129-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51131,51131-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51132,51132-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51142,51142-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51142,51142-03,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51161,51161-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51194,51194-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51194,51194-02,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51209,51209-01,888888,DNR,450,395,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51209,51209-02,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51239,51239-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51241,51241-01,888888,DNR,450,475,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51263,51263-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51263,51263-03,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51263,51263-05,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51263,51263-06,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51263,51263-07,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51266,51266-02,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,51269,51269-01,888888,DNR,450,500,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52000,52000-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52009,52009-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52015,52015-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52030,52030-01,888888,DNR,450,575,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52567,52567-02,888888,DNR,450,225,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52650,52650-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52652,52652-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52653,52653-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52654,52654-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52654,52654-02,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52657,52657-03,888888,DNR,450,225,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52657,52657-06,888888,DNR,450,225,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52657,52657-08,888888,DNR,450,225,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52657,52657-14,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52658,52658-01,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52902,52902-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52902,52902-02,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52902,52902-03,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52902,52902-04,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52902,52902-05,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52902,52902-06,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52902,52902-07,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52905,52905-01,888888,DNR,450,435,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52906,52906-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52907,52907-01,888888,DNR,450,360,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52907,52907-02,888888,DNR,450,360,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52907,52907-03,888888,DNR,450,360,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52907,52907-04,888888,DNR,450,360,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52907,52907-05,888888,DNR,450,360,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52907,52907-06,888888,DNR,450,360,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52907,52907-07,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52907,52907-08,888888,DNR,450,360,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52908,52908-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52916,52916-01,888888,DNR,450,625,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52920,52920-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52936,52936-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52936,52936-02,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52948,52948-01,888888,DNR,450,475,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52951,52951-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,52999,52999-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53002,53002-02,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53005,53005-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53009,53009-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53011,53011-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53011,53011-02,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53013,53013-01,888888,DNR,450,395,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53013,53013-02,888888,DNR,450,395,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53015,53015-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53016,53016-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53017,53017-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53019,53019-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53020,53020-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53021,53021-01,888888,DNR,450,435,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53022,53022-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53027,53027-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53030,53030-01,888888,DNR,450,625,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53034,53034-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53037,53037-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53038,53038-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53043,53043-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53043,53043-02,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53098,53098-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53500,53500-01,888888,DNR,450,475,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53500,53500-03,888888,DNR,450,475,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53500,53500-04,888888,DNR,450,475,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53905,53905-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53907,53907-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53909,53909-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53912,53912-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53913,53913-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53925,53925-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53925,53925-02,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53925,53925-03,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53927,53927-01,888888,DNR,450,325,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53928,53928-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53930,53930-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53932,53932-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53934,53934-01,888888,DNR,450,350,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53935,53935-01,888888,DNR,450,500,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53936,53936-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53937,53937-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53937,53937-02,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53939,53939-01,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53941,53941-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53944,53944-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53945,53945-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53949,53949-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53953,53953-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53955,53955-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53956,53956-01,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53957,53957-01,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53958,53958-01,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53960,53960-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53961,53961-01,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53961,53961-02,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53962,53962-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53964,53964-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53965,53965-02,888888,DNR,450,395,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53965,53965-03,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53965,53965-05,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53965,53965-06,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53965,53965-07,888888,DNR,450,475,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53965,53965-08,888888,DNR,450,375,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53965,53965-09,888888,DNR,450,395,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53965,53965-11,888888,DNR,450,395,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53965,53965-13,888888,DNR,450,395,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53966,53966-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53970,53970-01,888888,DNR,450,425,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53971,53971-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53973,53973-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53975,53975-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53975,53975-02,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53976,53976-01,888888,DNR,450,395,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53977,53977-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53978,53978-01,888888,DNR,450,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53980,53980-01,888888,DNR,450,405,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53981,53981-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53982,53982-01,888888,DNR,450,385,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53987,53987-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,1,53991,53991-01,888888,DNR,450,400,$,26,0,admin,2022-06-30,admin,2022-06-30
