LANG_ID,C_ID,PLANT_ID,WH_ID,ST_BIN,FL_ID,ST_SEC_ID,ROW_ID,AISLE_ID,SPAN_ID,SHELF_ID,BIN_SECTION_ID,ST_TYP_ID,BIN_CL_ID,ST_BIN_TEXT,BIN_BAR,PUTAWAY_BLOCK,PICK_BLOCK,BLK_REASON,STATUS_ID,Isdeleted,CTD_BY
EN,1000,1001,111,GG1GK12A03,2,ZG,K12,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12B01,2,ZG,K12,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12B02,2,ZG,K12,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12B03,2,ZG,K12,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12C01,2,ZG,K12,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12C02,2,ZG,K12,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12C03,2,ZG,K12,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12D01,2,ZG,K12,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12D02,2,ZG,K12,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12D03,2,ZG,K12,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12E01,2,ZG,K12,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12E02,2,ZG,K12,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK12E03,2,ZG,K12,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13A01,2,ZG,K13,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13A02,2,ZG,K13,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13A03,2,ZG,K13,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13B01,2,ZG,K13,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13B02,2,ZG,K13,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13B03,2,ZG,K13,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13C01,2,ZG,K13,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13C02,2,ZG,K13,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13C03,2,ZG,K13,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13D01,2,ZG,K13,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13D02,2,ZG,K13,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13D03,2,ZG,K13,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13E01,2,ZG,K13,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13E02,2,ZG,K13,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK13E03,2,ZG,K13,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14A01,2,ZG,K14,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14A02,2,ZG,K14,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14A03,2,ZG,K14,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14B01,2,ZG,K14,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14B02,2,ZG,K14,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14B03,2,ZG,K14,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14C01,2,ZG,K14,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14C02,2,ZG,K14,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14C03,2,ZG,K14,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14D01,2,ZG,K14,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14D02,2,ZG,K14,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14D03,2,ZG,K14,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14E01,2,ZG,K14,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14E02,2,ZG,K14,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK14E03,2,ZG,K14,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15A01,2,ZG,K15,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15A02,2,ZG,K15,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15A03,2,ZG,K15,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15B01,2,ZG,K15,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15B02,2,ZG,K15,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15B03,2,ZG,K15,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15C01,2,ZG,K15,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15C02,2,ZG,K15,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15C03,2,ZG,K15,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15D01,2,ZG,K15,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15D02,2,ZG,K15,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15D03,2,ZG,K15,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15E01,2,ZG,K15,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15E02,2,ZG,K15,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK15E03,2,ZG,K15,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16A01,2,ZG,K16,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16A02,2,ZG,K16,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16A03,2,ZG,K16,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16B01,2,ZG,K16,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16B02,2,ZG,K16,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16B03,2,ZG,K16,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16C01,2,ZG,K16,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16C02,2,ZG,K16,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16C03,2,ZG,K16,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16D01,2,ZG,K16,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16D02,2,ZG,K16,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16D03,2,ZG,K16,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16E01,2,ZG,K16,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16E02,2,ZG,K16,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK16E03,2,ZG,K16,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK17D01,2,ZG,K17,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK17D02,2,ZG,K17,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK17D03,2,ZG,K17,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK17E01,2,ZG,K17,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK17E02,2,ZG,K17,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK17E03,2,ZG,K17,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18A01,2,ZG,K18,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18A02,2,ZG,K18,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18A03,2,ZG,K18,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18B01,2,ZG,K18,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18B02,2,ZG,K18,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18B03,2,ZG,K18,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18C01,2,ZG,K18,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18C02,2,ZG,K18,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18C03,2,ZG,K18,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18D01,2,ZG,K18,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18D02,2,ZG,K18,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18D03,2,ZG,K18,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18E01,2,ZG,K18,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18E02,2,ZG,K18,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK18E03,2,ZG,K18,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19A01,2,ZG,K19,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19A02,2,ZG,K19,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19A03,2,ZG,K19,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19B01,2,ZG,K19,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19B02,2,ZG,K19,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19B03,2,ZG,K19,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19C01,2,ZG,K19,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19C02,2,ZG,K19,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19C03,2,ZG,K19,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19D01,2,ZG,K19,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19D02,2,ZG,K19,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19D03,2,ZG,K19,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19E01,2,ZG,K19,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19E02,2,ZG,K19,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK19E03,2,ZG,K19,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20A01,2,ZG,K20,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20A02,2,ZG,K20,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20B01,2,ZG,K20,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20B02,2,ZG,K20,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20C01,2,ZG,K20,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20C02,2,ZG,K20,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20D01,2,ZG,K20,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20D02,2,ZG,K20,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20E01,2,ZG,K20,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GK20E02,2,ZG,K20,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01A01,2,ZG,L01,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01A02,2,ZG,L01,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01A03,2,ZG,L01,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01B01,2,ZG,L01,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01B02,2,ZG,L01,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01B03,2,ZG,L01,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01C01,2,ZG,L01,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01C02,2,ZG,L01,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01C03,2,ZG,L01,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01D01,2,ZG,L01,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01D02,2,ZG,L01,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01D03,2,ZG,L01,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01E01,2,ZG,L01,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01E02,2,ZG,L01,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL01E03,2,ZG,L01,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02A01,2,ZG,L02,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02A02,2,ZG,L02,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02A03,2,ZG,L02,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02B01,2,ZG,L02,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02B02,2,ZG,L02,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02B03,2,ZG,L02,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02C01,2,ZG,L02,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02C02,2,ZG,L02,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02C03,2,ZG,L02,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02D01,2,ZG,L02,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02D02,2,ZG,L02,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02D03,2,ZG,L02,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02E01,2,ZG,L02,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02E02,2,ZG,L02,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL02E03,2,ZG,L02,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03A01,2,ZG,L03,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03A02,2,ZG,L03,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03A03,2,ZG,L03,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03B01,2,ZG,L03,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03B02,2,ZG,L03,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03B03,2,ZG,L03,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03C01,2,ZG,L03,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03C02,2,ZG,L03,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03C03,2,ZG,L03,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03D01,2,ZG,L03,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03D02,2,ZG,L03,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03D03,2,ZG,L03,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03E01,2,ZG,L03,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03E02,2,ZG,L03,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL03E03,2,ZG,L03,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL04D01,2,ZG,L04,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL04D02,2,ZG,L04,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL04D03,2,ZG,L04,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL04E01,2,ZG,L04,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL04E02,2,ZG,L04,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL04E03,2,ZG,L04,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05A01,2,ZG,L05,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05A02,2,ZG,L05,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05A03,2,ZG,L05,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05B01,2,ZG,L05,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05B02,2,ZG,L05,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05B03,2,ZG,L05,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05C01,2,ZG,L05,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05C02,2,ZG,L05,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05C03,2,ZG,L05,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05D01,2,ZG,L05,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05D02,2,ZG,L05,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05D03,2,ZG,L05,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05E01,2,ZG,L05,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05E02,2,ZG,L05,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL05E03,2,ZG,L05,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06A01,2,ZG,L06,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06A02,2,ZG,L06,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06A03,2,ZG,L06,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06B01,2,ZG,L06,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06B02,2,ZG,L06,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06B03,2,ZG,L06,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06C01,2,ZG,L06,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06C02,2,ZG,L06,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06C03,2,ZG,L06,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06D01,2,ZG,L06,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06D02,2,ZG,L06,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06D03,2,ZG,L06,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06E01,2,ZG,L06,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06E02,2,ZG,L06,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL06E03,2,ZG,L06,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07A01,2,ZG,L07,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07A02,2,ZG,L07,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07A03,2,ZG,L07,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07B01,2,ZG,L07,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07B02,2,ZG,L07,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07B03,2,ZG,L07,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07C01,2,ZG,L07,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07C02,2,ZG,L07,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07C03,2,ZG,L07,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07D01,2,ZG,L07,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07D02,2,ZG,L07,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07D03,2,ZG,L07,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07E01,2,ZG,L07,1,1,E01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07E02,2,ZG,L07,1,1,E02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL07E03,2,ZG,L07,1,1,E03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL08A01,2,ZG,L08,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL08A02,2,ZG,L08,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL08A03,2,ZG,L08,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL08B01,2,ZG,L08,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL08B02,2,ZG,L08,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL08B03,2,ZG,L08,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GG1GL08C01,2,ZG,L08,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
