PARTNER_CODE,LANG_ID,C_ID,PLANT_ID,WH_ID,ITEM_CODE,PARTNER_TYP,PARTNER_ITM_BAR,MFR_CODE,MFR_NAME,BRND_NM,PARTNER_NAME,PARTNER_ITM_CODE,PARTNER_ITM_BAR_CODE,MFR_BAR,STK,STK_UOM,STATUS_ID,REF_FIELD_1,REF_FIELD_2,REF_FIELD_3,IS_DELETED,CTD_BY
FRD,EN,21,222,200,9L3Z6038A,1,4932121,FRD,FRD,,FRD,4932121,4932121,4932121,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,8T4Z6068B,1,4934220,FRD,FRD,,FRD,4934220,4934220,4934220,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,AD1071,1,031508532472,MOT,MOT,,MOT,031508532472,031508532472,031508532472,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,10166344,1,10166344,GMO,GMO,,GMO,10166344,10166344,10166344,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1278B,1,4984492,MOT,MOT,,MOT,4984492,4984492,4984492,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1109B,1,4984493,MOT,MOT,,MOT,4984493,4984493,4984493,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,9r3z1012,1,4991698,FRD,FRD,,FRD,4991698,4991698,4991698,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,AFLS165,1,5037219,MOT,MOT,,MOT,5037219,5037219,5037219,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,MCSOE153,1,5047042,MOT,MOT,,MOT,5047042,5047042,5047042,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,BR3Z6600A,1,5053986,FRD,FRD,,FRD,5053986,5053986,5053986,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,RG630,1,5054065,MOT,MOT,,MOT,5054065,5054065,5054065,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,KH547,1,5060340,MOT,MOT,,MOT,5060340,5060340,5060340,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,BR3Z5A638B,1,5062455,FRD,FRD,,FRD,5062455,5062455,5062455,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,BR3Z7E373B,1,5070520,FRD,FRD,,FRD,5070520,5070520,5070520,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,3L3Z8C387AC,1,5075395,FRD,FRD,,FRD,5075395,5075395,5075395,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,3L3Z8C388AC,1,5075396,FRD,FRD,,FRD,5075396,5075396,5075396,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,BL3Z6600A,1,5093436,FRD,FRD,,FRD,5093436,5093436,5093436,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,KM5076,1,5100729,MOT,MOT,,MOT,5100729,5100729,5100729,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,BR3Z18696A,1,5112680,FRD,FRD,,FRD,5112680,5112680,5112680,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,BR3Z6584B,1,5125883,FRD,FRD,,FRD,5125883,5125883,5125883,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,BR3Z6584C,1,5125886,FRD,FRD,,FRD,5125886,5125886,5125886,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,CT4Z5500B,1,5129430,FRD,FRD,,FRD,5129430,5129430,5129430,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,5133378,1,5133378,FRD,FRD,,FRD,5133378,5133378,5133378,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRF13,1,5134101,MOT,MOT,,MOT,5134101,5134101,5134101,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,8W1Z5500A,1,5138884,FRD,FRD,,FRD,5138884,5138884,5138884,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,AL3Z6068B,1,5140789,FRD,FRD,,FRD,5140789,5140789,5140789,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,CT4Z5500A,1,5140974,FRD,FRD,,FRD,5140974,5140974,5140974,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,8T4Z6038A,1,P8T4Z-6038-A,FRD,FRD,,FRD,P8T4Z-6038-A,P8T4Z-6038-A,P8T4Z-6038-A,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,SP433,1,5147705,MOT,MOT,,MOT,5147705,5147705,5147705,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1158B,1,5159718,MOT,MOT,,MOT,5159718,5159718,5159718,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,5166347,1,5166347,FRD,FRD,,FRD,5166347,5166347,5166347,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,DG1Z8C289B,1,5167593,FRD,FRD,,FRD,5167593,5167593,5167593,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,RH216,1,5182592,MOT,MOT,,MOT,5182592,5182592,5182592,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,RF259,1,5199344,MOT,MOT,,MOT,5199344,5199344,5199344,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,BR3Z6108FC,1,5201879,FRD,FRD,,FRD,5201879,5201879,5201879,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRF1383,1,5203420,MOT,MOT,,MOT,5203420,5203420,5203420,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,DT4Z6068A,1,5215111,FRD,FRD,,FRD,5215111,5215111,5215111,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,8L3Z6M280B,1,5221419,FRD,FRD,,FRD,5221419,5221419,5221419,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR3,1,5223959,MOT,MOT,,MOT,5223959,5223959,5223959,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRMC210,1,5238468,MOT,MOT,,MOT,5238468,5238468,5238468,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,MCF2309,1,5256144,MOT,MOT,,MOT,5256144,5256144,5256144,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,5256145MCF2310,1,5256145,MOT,MOT,,MOT,5256145,5256145,5256145,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRR198,1,5267085,MOT,MOT,,MOT,5267085,5267085,5267085,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,DG1Z6068A,1,5270845,FRD,FRD,,FRD,5270845,5270845,5270845,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,FR3Z6038D,1,5271794,FRD,FRD,,FRD,5271794,5271794,5271794,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,CR3Z6200B,1,5273146,FRD,FRD,,FRD,5273146,5273146,5273146,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,FT171,1,5275554,MOT,MOT,,MOT,5275554,5275554,5275554,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,FR3Z4220A,1,5277366,FRD,FRD,,FRD,5277366,5277366,5277366,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRR222,1,5280732,MOT,MOT,,MOT,5280732,5280732,5280732,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRR232,1,5281857,MOT,MOT,,MOT,5281857,5281857,5281857,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,MCF2327,1,5282022,MOT,MOT,,MOT,5282022,5282022,5282022,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRR249,1,5290413,MOT,MOT,,MOT,5290413,5290413,5290413,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,WR6147,1,5311101,MOT,MOT,,MOT,5311101,5311101,5311101,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,FR3Z16102A,1,5325320,FRD,FRD,,FRD,5325320,5325320,5325320,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,FR3Z17D957AAPTM,1,5328371,FRD,FRD,,FRD,5328371,5328371,5328371,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,JK6-858A,1,5341377,MOT,MOT,,MOT,5341377,5341377,5341377,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRR253,1,5373172,MOT,MOT,,MOT,5373172,5373172,5373172,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRR257,1,5374145,MOT,MOT,,MOT,5374145,5374145,5374145,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRR260,1,5374147,MOT,MOT,,MOT,5374147,5374147,5374147,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,3L3Z6564A,1,5398677,FRD,FRD,,FRD,5398677,5398677,5398677,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,MCF2387,1,5398682,MOT,MOT,,MOT,5398682,5398682,5398682,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,MCF2388,1,5398684,MOT,MOT,,MOT,5398684,5398684,5398684,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRF1531,1,5410593,MOT,MOT,,MOT,5410593,5410593,5410593,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,5L3Z6600A,1,5439150,FRD,FRD,,FRD,5439150,5439150,5439150,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,BE5Z5422601B,1,5439487,FRD,FRD,,FRD,5439487,5439487,5439487,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,RF347,1,5459148,MOT,MOT,,MOT,5459148,5459148,5459148,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,HL3Z17D957AAPTM,1,5460527,FRD,FRD,,FRD,5460527,5460527,5460527,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,FB5Z16103E,1,5464347,FRD,FRD,,FRD,5464347,5464347,5464347,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,JL3Z6068F,1,5474697,FRD,FRD,,FRD,5474697,5474697,5474697,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRR446,1,5481582,MOT,MOT,,MOT,5481582,5481582,5481582,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,AD1147,1,5492276,MOT,MOT,,MOT,5492276,5492276,5492276,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,HL3Z6038K,1,5494094,FRD,FRD,,FRD,5494094,5494094,5494094,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,HL1Z3C247A,1,5514878,FRD,FRD,,FRD,5514878,5514878,5514878,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1268,1,5542760,MOT,MOT,,MOT,5542760,5542760,5542760,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR65B,1,5542775,MOT,MOT,,MOT,5542775,5542775,5542775,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR2000,1,5542809,MOT,MOT,,MOT,5542809,5542809,5542809,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR932B,1,5542810,MOT,MOT,,MOT,5542810,5542810,5542810,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1082,1,5542820,MOT,MOT,,MOT,5542820,5542820,5542820,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1161B,1,5542821,MOT,MOT,,MOT,5542821,5542821,5542821,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1259B,1,5542822,MOT,MOT,,MOT,5542822,5542822,5542822,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRRF92,1,5569500,MOT,MOT,,MOT,5569500,5569500,5569500,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,PW515,1,5598979,MOT,MOT,,MOT,5598979,5598979,5598979,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,DG1Z6038E,1,5659946,FRD,FRD,,FRD,5659946,5659946,5659946,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,DG1Z6038F,1,5659948,FRD,FRD,,FRD,5659948,5659948,5659948,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,10166344,1,195491152243,GMO,GMO,,GMO,195491152243,195491152243,195491152243,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRF1527,1,5685206,MOT,MOT,,MOT,5685206,5685206,5685206,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1463C,1,5686139,MOT,MOT,,MOT,5686139,5686139,5686139,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1653A,1,5686151,MOT,MOT,,MOT,5686151,5686151,5686151,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1611B,1,5686197,MOT,MOT,,MOT,5686197,5686197,5686197,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1602A,1,5686201,MOT,MOT,,MOT,5686201,5686201,5686201,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,FB5Z13008B,1,5686260,FRD,FRD,,FRD,5686260,5686260,5686260,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1081B,1,5686438,MOT,MOT,,MOT,5686438,5686438,5686438,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1044C,1,5686442,MOT,MOT,,MOT,5686442,5686442,5686442,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1164C,1,5686446,MOT,MOT,,MOT,5686446,5686446,5686446,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1258C,1,5686450,MOT,MOT,,MOT,5686450,5686450,5686450,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1012D,1,5686452,MOT,MOT,,MOT,5686452,5686452,5686452,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR932S,1,5706754,MOT,MOT,,MOT,5706754,5706754,5706754,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1790A,1,5706777,MOT,MOT,,MOT,5706777,5706777,5706777,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,TX1115,1,5708362,MOT,MOT,,MOT,5708362,5708362,5708362,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR931C,1,5708737,MOT,MOT,,MOT,5708737,5708737,5708737,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRF1899,1,5767460,MOT,MOT,,MOT,5767460,5767460,5767460,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,JL3Z6C525A,1,5787099,FRD,FRD,,FRD,5787099,5787099,5787099,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,MCF2493,1,5813585,MOT,MOT,,MOT,5813585,5813585,5813585,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,YJ742,1,5824983,MOT,MOT,,MOT,5824983,5824983,5824983,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1790B,1,5838095,MOT,MOT,,MOT,5838095,5838095,5838095,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,JL3Z13404H,1,5862147,FRD,FRD,,FRD,5862147,5862147,5862147,0,ECH,0,,,,0,ADMIN
FRD,EN,21,222,200,ML3Z6A642C,1,5921911,FRD,FRD,,FRD,5921911,5921911,5921911,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRRF484,1,5968719,MOT,MOT,,MOT,5968719,5968719,5968719,0,ECH,0,,,,0,ADMIN
TYC,EN,21,222,200,5977459,1,5977459,TYC,TYC,,TYC,5977459,5977459,5977459,0,ECH,0,,,,0,ADMIN
TYC,EN,21,222,200,5977737,1,5977737,TYC,TYC,,TYC,5977737,5977737,5977737,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BRF1959,1,5992989,MOT,MOT,,MOT,5992989,5992989,5992989,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,NASH3,1,5998931,MOT,MOT,,MOT,5998931,5998931,5998931,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1602,1,6039249,MOT,MOT,,MOT,6039249,6039249,6039249,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR1377D,1,6039253,MOT,MOT,,MOT,6039253,6039253,6039253,0,ECH,0,,,,0,ADMIN
MOT,EN,21,222,200,BR2087,1,6061397,MOT,MOT,,MOT,6061397,6061397,6061397,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,6504521,1,06504521,CHR,CHR,,CHR,06504521,06504521,06504521,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,71668,1,8766176,AVN,AVN,,AVN,8766176,8766176,8766176,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,92084,1,8767038,AVN,AVN,,AVN,8767038,8767038,8767038,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,92092,1,8767041,AVN,AVN,,AVN,8767041,8767041,8767041,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,80339,1,8767051,AVN,AVN,,AVN,8767051,8767051,8767051,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,12634491,1,12634491,BES,BES,,BES,12634491,12634491,12634491,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,12634491,1,BES12634491,BES,BES,,BES,BES12634491,BES12634491,BES12634491,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,10284134,1,10284134,ACD,ACD,,ACD,10284134,10284134,10284134,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,10349528,1,10349528,TAI,TAI,,TAI,10349528,10349528,10349528,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,10365423,1,10365423,GMO,GMO,,GMO,10365423,10365423,10365423,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,10376175,1,10376175,TAI,TAI,,TAI,10376175,10376175,10376175,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,10382707,1,10382707,TAI,TAI,,TAI,10382707,10382707,10382707,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,11519031,1,11519031,TAI,TAI,,TAI,11519031,11519031,11519031,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11519377,1,11519377,GMO,GMO,,GMO,11519377,11519377,11519377,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11546959,1,11546959,GMO,GMO,,GMO,11546959,11546959,11546959,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11547026,1,11547026,GMO,GMO,,GMO,11547026,11547026,11547026,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11547076,1,11547076,GMO,GMO,,GMO,11547076,11547076,11547076,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11548270,1,11548270,GMO,GMO,,GMO,11548270,11548270,11548270,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11562126,1,11562126,GMO,GMO,,GMO,11562126,11562126,11562126,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11562250,1,11562250,GMO,GMO,,GMO,11562250,11562250,11562250,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11570163,1,11570163,GMO,GMO,,GMO,11570163,11570163,11570163,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11570637,1,11570637,GMO,GMO,,GMO,11570637,11570637,11570637,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11571159,1,11571159,GMO,GMO,,GMO,11571159,11571159,11571159,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11589031,1,11589031,GMO,GMO,,GMO,11589031,11589031,11589031,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11589293,1,11589293,GMO,GMO,,GMO,11589293,11589293,11589293,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11609457,1,11609457,GMO,GMO,,GMO,11609457,11609457,11609457,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,11609923,1,11609923,GMO,GMO,,GMO,11609923,11609923,11609923,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12335703,1,12335703,TAI,TAI,,TAI,12335703,12335703,12335703,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12335963,1,12335963,TAI,TAI,,TAI,12335963,12335963,12335963,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12472452,1,12472452,TAI,TAI,,TAI,12472452,12472452,12472452,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12472946,1,12472946,TAI,TAI,,TAI,12472946,12472946,12472946,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12477640,1,12477640,TAI,TAI,,TAI,12477640,12477640,12477640,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12477699,1,12477699,TAI,TAI,,TAI,12477699,12477699,12477699,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12477993,1,12477993,GMO,GMO,,GMO,12477993,12477993,12477993,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12478013,1,12478013,GMO,GMO,,GMO,12478013,12478013,12478013,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12482063,1,12482063,GMO,GMO,,GMO,12482063,12482063,12482063,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12487671,1,12487671,TAI,TAI,,TAI,12487671,12487671,12487671,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12501860,1,12501860,GMO,GMO,,GMO,12501860,12501860,12501860,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12533586,1,12533586,GMO,GMO,,GMO,12533586,12533586,12533586,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12549271,1,12549271,GMO,GMO,,GMO,12549271,12549271,12549271,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12554027,1,12554027,TAI,TAI,,TAI,12554027,12554027,12554027,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12558177,1,12558177,GMO,GMO,,GMO,12558177,12558177,12558177,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12574294,1,12574294,TAI,TAI,,TAI,12574294,12574294,12574294,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12581717,1,12581717,TAI,TAI,,TAI,12581717,12581717,12581717,0,ECH,0,,,,0,ADMIN
PRE,EN,21,222,200,12584922,1,12584922,PRE,PRE,,PRE,12584922,12584922,12584922,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12585673,1,12585673,TAI,TAI,,TAI,12585673,12585673,12585673,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12586481,1,12586481,GMO,GMO,,GMO,12586481,12586481,12586481,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12589227,1,12589227,GMO,GMO,,GMO,12589227,12589227,12589227,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,12602448,1,12602448,AVN,AVN,,AVN,12602448,12602448,12602448,0,ECH,0,,,,0,ADMIN
PRE,EN,21,222,200,12616646,1,12616646,PRE,PRE,,PRE,12616646,12616646,12616646,0,ECH,0,,,,0,ADMIN
FCS,EN,21,222,200,12617229,1,12617229,FCS,FCS,,FCS,12617229,12617229,12617229,0,ECH,0,,,,0,ADMIN
PRE,EN,21,222,200,12621234,1,12621234,PRE,PRE,,PRE,12621234,12621234,12621234,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,12626963,1,12626963,AVN,AVN,,AVN,12626963,12626963,12626963,0,ECH,0,,,,0,ADMIN
ITM,EN,21,222,200,12632479,1,12632479,ITM,ITM,,ITM,12632479,12632479,12632479,0,ECH,0,,,,0,ADMIN
PRE,EN,21,222,200,12633904,1,12633904,PRE,PRE,,PRE,12633904,12633904,12633904,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,13227719,1,13227719,BES,BES,,BES,13227719,13227719,13227719,0,ECH,0,,,,0,ADMIN
ITM,EN,21,222,200,12635672,1,12635672,ITM,ITM,,ITM,12635672,12635672,12635672,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12637683,1,12637683,TAI,TAI,,TAI,12637683,12637683,12637683,0,ECH,0,,,,0,ADMIN
PRE,EN,21,222,200,12639249,1,12639249,PRE,PRE,,PRE,12639249,12639249,12639249,0,ECH,0,,,,0,ADMIN
PRE,EN,21,222,200,12639250,1,12639250,PRE,PRE,,PRE,12639250,12639250,12639250,0,ECH,0,,,,0,ADMIN
APA,EN,21,222,200,12640448,1,12640448,APA,APA,,APA,12640448,12640448,12640448,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12643278,1,12643278,GMO,GMO,,GMO,12643278,12643278,12643278,0,ECH,0,,,,0,ADMIN
FCS,EN,21,222,200,12644788,1,12644788,FCS,FCS,,FCS,12644788,12644788,12644788,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,12649987,1,12649987,GMO,GMO,,GMO,12649987,12649987,12649987,0,ECH,0,,,,0,ADMIN
FCS,EN,21,222,200,12681473,1,12681473,FCS,FCS,,FCS,12681473,12681473,12681473,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,13220124,1,13220124,GMO,GMO,,GMO,13220124,13220124,13220124,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,13227719,1,BES13227719,BES,BES,,BES,BES13227719,BES13227719,BES13227719,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,13228303,1,13228303,TAI,TAI,,TAI,13228303,13228303,13228303,0,ECH,0,,,,0,ADMIN
WKG,EN,21,222,200,13241737,1,13241737,WKG,WKG,,WKG,13241737,13241737,13241737,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,13267633,1,13267633,GMO,GMO,,GMO,13267633,13267633,13267633,0,ECH,0,,,,0,ADMIN
WKG,EN,21,222,200,13267652,1,13267652,WKG,WKG,,WKG,13267652,13267652,13267652,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,13307080,1,13307080,GMO,GMO,,GMO,13307080,13307080,13307080,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,13312102,1,13312102,TAI,TAI,,TAI,13312102,13312102,13312102,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,13346302,1,13346302,TAI,TAI,,TAI,13346302,13346302,13346302,0,ECH,0,,,,0,ADMIN
WKG,EN,21,222,200,13377763,1,13377763,WKG,WKG,,WKG,13377763,13377763,13377763,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,13465094,1,13465094,GMO,GMO,,GMO,13465094,13465094,13465094,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,13500114,1,13500114,GMO,GMO,,GMO,13500114,13500114,13500114,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,13501307,1,13501307,BES,BES,,BES,13501307,13501307,13501307,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,13501313,1,13501313,BES,BES,,BES,13501313,13501313,13501313,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,13501313,1,BES13501313,BES,BES,,BES,BES13501313,BES13501313,BES13501313,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,13501319,1,13501319,BES,BES,,BES,13501319,13501319,13501319,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,13502059,1,13502059,BES,BES,,BES,13502059,13502059,13502059,0,ECH,0,,,,0,ADMIN
BES,EN,21,222,200,13502824,1,13502824,BES,BES,,BES,13502824,13502824,13502824,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,13515944,1,13515944,GMO,GMO,,GMO,13515944,13515944,13515944,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,13522627,1,13522627,GMO,GMO,,GMO,13522627,13522627,13522627,0,ECH,0,,,,0,ADMIN
